id,@context,@type,@id,name,image,description,sku,gtin13,brand.@type,brandname,url,offers.@type,offers.url,offers.priceCurrency,offers.price,offers.itemCondition,offers.availability,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.ratingCount,aggregateRating.reviewCount,dt_created,kategori
3161,https://schema.org/,Product,https://www.trendyol.com/naturagen/kolajen-gurme-100-saf-collagen-peptit-150-gram-tip1-tip3-sigir-toz-kolajen-peptit-helal-sertifikali-p-95736148#baseproduct,"Naturagen Kolajen Gurme %100 Saf Collagen Peptit 150 Gram(tip1&tip3 Sığır Toz Kolajen Peptit Helal Sertifikalı","https://cdn.dsmcdn.com/ty1067/product/media/images/prod/SPM/PIM/20231127/10/8e1f1036-ded1-3f71-a671-84ec34f96001/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231127/10/cf0bee13-705d-3082-b86f-4ba33a7928bb/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231127/10/78c568b6-5193-35f0-a414-6c58fa56fbd2/1_org_zoom.jpg', 'https:/",""Naturagen Kolajen Gurme %100 Saf Collagen Peptit 150 Gram(tip1&tip3 Sığır Toz Kolajen Peptit Helal Sertifikalı yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",95736148,8682780741117,Brand,Naturagen,https://www.trendyol.com/naturagen/kolajen-gurme-100-saf-collagen-peptit-150-gram-tip1-tip3-sigir-toz-kolajen-peptit-helal-sertifikali-p-95736148,Offer,https://www.trendyol.com/naturagen/kolajen-gurme-100-saf-collagen-peptit-150-gram-tip1-tip3-sigir-toz-kolajen-peptit-helal-sertifikali-p-95736148,TRY,148,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,1212,920,"2023-12-13 00:07:41",kolajen-x-c109664
3163,https://schema.org/,Product,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457#baseproduct,"Melamoon Doğal Melatonin Ve Teanin Içeren 120 Tablet Takviye Edici Gıda 3 Mg- Daha Kaliteli ve Stressiz uyku","https://cdn.dsmcdn.com/ty1019/product/media/images/prod/SPM/PIM/20231018/18/08c216a6-3d34-3e3f-8afe-d248c27a3c21/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1017/product/media/images/prod/SPM/PIM/20231018/17/39e24881-5e51-3e2b-87b5-12aaecc46a32/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1017/product/media/images/prod/SPM/PIM/20231018/17/952cad99-e588-3d0f-8329-c02a96f12661/1_org_zoom.jpg",""Melamoon Doğal Melatonin Ve Teanin Içeren 120 Tablet Takviye Edici Gıda 3 Mg- Daha Kaliteli ve Stressiz uyku yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",411465457,8683295530845,Brand,Melamoon,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457,Offer,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457,TRY,165,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.4,2136,1552,"2023-12-13 14:13:55",vitamin-x-c105087
3164,https://schema.org/,Product,https://www.trendyol.com/perfectil/original-p-25804959#baseproduct,"Perfectil Original","https://cdn.dsmcdn.com/ty702/product/media/images/20230126/12/266275754/43928196/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty796/product/media/images/20230324/13/311045175/43928196/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty133/product/media/images/20210618/12/102104997/43928196/1/1_org_zoom.jpg",""Perfectil Original yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",25804959,5021265248643,Brand,Perfectil,https://www.trendyol.com/perfectil/original-p-25804959,Offer,https://www.trendyol.com/perfectil/original-p-25804959,TRY,265,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,7550,4718,"2023-12-13 14:13:56",vitamin-x-c105087
3165,https://schema.org/,Product,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457#baseproduct,"Melamoon Doğal Melatonin Ve Teanin Içeren 120 Tablet Takviye Edici Gıda 3 Mg- Daha Kaliteli ve Stressiz uyku","https://cdn.dsmcdn.com/ty1019/product/media/images/prod/SPM/PIM/20231018/18/08c216a6-3d34-3e3f-8afe-d248c27a3c21/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1017/product/media/images/prod/SPM/PIM/20231018/17/39e24881-5e51-3e2b-87b5-12aaecc46a32/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1017/product/media/images/prod/SPM/PIM/20231018/17/952cad99-e588-3d0f-8329-c02a96f12661/1_org_zoom.jpg",""Melamoon Doğal Melatonin Ve Teanin Içeren 120 Tablet Takviye Edici Gıda 3 Mg- Daha Kaliteli ve Stressiz uyku yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",411465457,8683295530845,Brand,Melamoon,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457,Offer,https://www.trendyol.com/melamoon/dogal-melatonin-ve-teanin-iceren-120-tablet-takviye-edici-gida-3-mg-daha-kaliteli-ve-stressiz-uyku-p-411465457,TRY,165,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.4,2136,1552,"2023-12-13 14:13:56",vitamin-x-c105087
3166,https://schema.org/,Product,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981#baseproduct,"Nutraxin Magnezyum Complex 60 Tablet 125 Mg - Bisiglinat - Taurat - Malat - Sitrat - B6","https://cdn.dsmcdn.com/ty1010/product/media/images/prod/SPM/PIM/20231006/13/fa0414f2-1206-3b74-a100-b26fefe1261a/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231006/13/c75ab126-ef40-3a32-a030-b49dab313543/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231006/13/cf5ede2e-687d-365c-9349-ade9c6343ac6/1_org_zoom.jpg",""Nutraxin Magnezyum Complex 60 Tablet 125 Mg - Bisiglinat - Taurat - Malat - Sitrat - B6 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",450797981,8680512632108,Brand,Nutraxin,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981,Offer,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981,TRY,180.96,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,1499,899,"2023-12-13 14:13:58",vitamin-x-c105087
3167,https://schema.org/,Product,https://www.trendyol.com/perfectil/original-p-25804959#baseproduct,"Perfectil Original","https://cdn.dsmcdn.com/ty702/product/media/images/20230126/12/266275754/43928196/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty796/product/media/images/20230324/13/311045175/43928196/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty133/product/media/images/20210618/12/102104997/43928196/1/1_org_zoom.jpg",""Perfectil Original yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",25804959,5021265248643,Brand,Perfectil,https://www.trendyol.com/perfectil/original-p-25804959,Offer,https://www.trendyol.com/perfectil/original-p-25804959,TRY,265,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.5,7550,4718,"2023-12-13 14:13:58",vitamin-x-c105087
3168,https://schema.org/,Product,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981#baseproduct,"Nutraxin Magnezyum Complex 60 Tablet 125 Mg - Bisiglinat - Taurat - Malat - Sitrat - B6","https://cdn.dsmcdn.com/ty1010/product/media/images/prod/SPM/PIM/20231006/13/fa0414f2-1206-3b74-a100-b26fefe1261a/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231006/13/c75ab126-ef40-3a32-a030-b49dab313543/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1008/product/media/images/prod/SPM/PIM/20231006/13/cf5ede2e-687d-365c-9349-ade9c6343ac6/1_org_zoom.jpg",""Nutraxin Magnezyum Complex 60 Tablet 125 Mg - Bisiglinat - Taurat - Malat - Sitrat - B6 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",450797981,8680512632108,Brand,Nutraxin,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981,Offer,https://www.trendyol.com/nutraxin/magnezyum-complex-60-tablet-125-mg-bisiglinat-taurat-malat-sitrat-b6-p-450797981,TRY,180.96,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,1499,899,"2023-12-13 14:13:59",vitamin-x-c105087
3169,https://schema.org/,Product,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817#baseproduct,"anocin MAGNEZYUM X4 COMPLEX CİTRATE, TAURATE, BİSGLYCİNATE, MALATE + BROMELAİN + KOLAJEN+ H.ASİT+D+B12+B6","https://cdn.dsmcdn.com/ty987/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858490/981150305/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty988/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858442/981150305/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty988/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858491/9811",""anocin MAGNEZYUM X4 COMPLEX CİTRATE, TAURATE, BİSGLYCİNATE, MALATE + BROMELAİN + KOLAJEN+ H.ASİT+D+B12+B6 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",745406817,MAGNEZYUM,Brand,anocin,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817,Offer,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817,TRY,262,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,260,177,"2023-12-13 14:13:59",vitamin-x-c105087
3170,https://schema.org/,Product,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817#baseproduct,"anocin MAGNEZYUM X4 COMPLEX CİTRATE, TAURATE, BİSGLYCİNATE, MALATE + BROMELAİN + KOLAJEN+ H.ASİT+D+B12+B6","https://cdn.dsmcdn.com/ty987/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858490/981150305/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty988/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858442/981150305/2/2_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty988/product/media/images/jpim-outputs/assets/product/media/images/20230824/9/406858491/9811",""anocin MAGNEZYUM X4 COMPLEX CİTRATE, TAURATE, BİSGLYCİNATE, MALATE + BROMELAİN + KOLAJEN+ H.ASİT+D+B12+B6 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",745406817,MAGNEZYUM,Brand,anocin,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817,Offer,https://www.trendyol.com/anocin/magnezyum-x4-complex-citrate-taurate-bisglycinate-malate-bromelain-kolajen-h-asit-d-b12-b6-p-745406817,TRY,262,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.6,260,177,"2023-12-13 14:14:00",vitamin-x-c105087
3171,https://schema.org/,Product,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391#baseproduct,"Venatura Magnezyum Bisglisinat+Sitrat+p5p+b6 60 Kapsül",https://cdn.dsmcdn.com/ty1026/product/media/images/prod/SPM/PIM/20231031/14/eb1ae57e-e591-3ef4-8367-264865270243/1_org_zoom.jpg,""Venatura Magnezyum Bisglisinat+Sitrat+p5p+b6 60 Kapsül yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",118111391,8683229900058,Brand,Venatura,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391,Offer,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391,TRY,179,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,7600,4443,"2023-12-13 14:14:00",vitamin-x-c105087
3172,https://schema.org/,Product,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391#baseproduct,"Venatura Magnezyum Bisglisinat+Sitrat+p5p+b6 60 Kapsül",https://cdn.dsmcdn.com/ty1026/product/media/images/prod/SPM/PIM/20231031/14/eb1ae57e-e591-3ef4-8367-264865270243/1_org_zoom.jpg,""Venatura Magnezyum Bisglisinat+Sitrat+p5p+b6 60 Kapsül yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",118111391,8683229900058,Brand,Venatura,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391,Offer,https://www.trendyol.com/venatura/magnezyum-bisglisinat-sitrat-p5p-b6-60-kapsul-p-118111391,TRY,179,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,7600,4443,"2023-12-13 14:14:01",vitamin-x-c105087
3173,https://schema.org/,Product,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806#baseproduct,"AKAVİTAL Çilek Aromalı Multivitamin Içeren Takviye Edici Sıvı Gıda Takviyesi",https://cdn.dsmcdn.com/ty695/product/media/images/20230119/15/261363382/383500140/1/1_org_zoom.jpg,""AKAVİTAL Çilek Aromalı Multivitamin Içeren Takviye Edici Sıvı Gıda Takviyesi yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",238692806,8683574116906,Brand,AKAVİTAL,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806,Offer,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806,TRY,360,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.4,641,364,"2023-12-13 14:14:02",vitamin-x-c105087
3174,https://schema.org/,Product,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806#baseproduct,"AKAVİTAL Çilek Aromalı Multivitamin Içeren Takviye Edici Sıvı Gıda Takviyesi",https://cdn.dsmcdn.com/ty695/product/media/images/20230119/15/261363382/383500140/1/1_org_zoom.jpg,""AKAVİTAL Çilek Aromalı Multivitamin Içeren Takviye Edici Sıvı Gıda Takviyesi yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",238692806,8683574116906,Brand,AKAVİTAL,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806,Offer,https://www.trendyol.com/akavital/cilek-aromali-multivitamin-iceren-takviye-edici-sivi-gida-takviyesi-p-238692806,TRY,360,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.4,641,364,"2023-12-13 14:14:03",vitamin-x-c105087
3175,https://schema.org/,Product,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282#baseproduct,"Ocean D3k2 Damla 20 ml",https://cdn.dsmcdn.com/ty288/product/media/images/20220107/15/23057662/20901571/1/1_org_zoom.jpg,""Ocean D3k2 Damla 20 ml yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",6476282,8697595871621,Brand,Ocean,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282,Offer,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282,TRY,197,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,8223,4332,"2023-12-13 14:14:03",vitamin-x-c105087
3176,https://schema.org/,Product,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282#baseproduct,"Ocean D3k2 Damla 20 ml",https://cdn.dsmcdn.com/ty288/product/media/images/20220107/15/23057662/20901571/1/1_org_zoom.jpg,""Ocean D3k2 Damla 20 ml yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",6476282,8697595871621,Brand,Ocean,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282,Offer,https://www.trendyol.com/ocean/d3k2-damla-20-ml-p-6476282,TRY,197,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.8,8223,4332,"2023-12-13 14:14:04",vitamin-x-c105087
3177,https://schema.org/,Product,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159#baseproduct,"anocin Vitamin D3 K2 Vitamin E , 1000 Iu 2m Mcg Damla 20 ml D3 K2 Vitamin D3k2","https://cdn.dsmcdn.com/ty1028/product/media/images/prod/SPM/PIM/20231101/13/2a09ff90-dd15-3d5b-9fd9-780f2529136d/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/4d924388-7866-3d91-908a-67143d5150a7/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/b5079f50-942c-361b-a55a-b84fbf5046fc/1_org_zoom.jpg', 'https:/",""anocin Vitamin D3 K2 Vitamin E , 1000 Iu 2m Mcg Damla 20 ml D3 K2 Vitamin D3k2 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",745406159,d3-k2-vitamin,Brand,anocin,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159,Offer,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159,TRY,186,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.9,62,51,"2023-12-13 14:14:04",vitamin-x-c105087
3178,https://schema.org/,Product,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159#baseproduct,"anocin Vitamin D3 K2 Vitamin E , 1000 Iu 2m Mcg Damla 20 ml D3 K2 Vitamin D3k2","https://cdn.dsmcdn.com/ty1028/product/media/images/prod/SPM/PIM/20231101/13/2a09ff90-dd15-3d5b-9fd9-780f2529136d/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/4d924388-7866-3d91-908a-67143d5150a7/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/b5079f50-942c-361b-a55a-b84fbf5046fc/1_org_zoom.jpg', 'https:/",""anocin Vitamin D3 K2 Vitamin E , 1000 Iu 2m Mcg Damla 20 ml D3 K2 Vitamin D3k2 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",745406159,d3-k2-vitamin,Brand,anocin,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159,Offer,https://www.trendyol.com/anocin/vitamin-d3-k2-vitamin-e-1000-iu-2m-mcg-damla-20-ml-d3-k2-vitamin-d3k2-p-745406159,TRY,186,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.9,62,51,"2023-12-13 14:14:05",vitamin-x-c105087
3179,https://schema.org/,Product,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269#baseproduct,"Ocean Extramag 200 Mg Magnezyum 60 Tablet",https://cdn.dsmcdn.com/ty185/product/media/images/20211001/0/137868577/75998366/1/1_org_zoom.jpg,""Ocean Extramag 200 Mg Magnezyum 60 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",272994269,8697595871942,Brand,Ocean,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269,Offer,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269,TRY,360,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,5453,3122,"2023-12-13 14:14:05",vitamin-x-c105087
3180,https://schema.org/,Product,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269#baseproduct,"Ocean Extramag 200 Mg Magnezyum 60 Tablet",https://cdn.dsmcdn.com/ty185/product/media/images/20211001/0/137868577/75998366/1/1_org_zoom.jpg,""Ocean Extramag 200 Mg Magnezyum 60 Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",272994269,8697595871942,Brand,Ocean,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269,Offer,https://www.trendyol.com/ocean/extramag-200-mg-magnezyum-60-tablet-p-272994269,TRY,360,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.7,5453,3122,"2023-12-13 14:14:06",vitamin-x-c105087
3181,https://schema.org/,Product,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505#baseproduct,"anocin Melatonin 60 Passiflora Vitaminb6 Ve Limon Otu Melatoninn Tablet","https://cdn.dsmcdn.com/ty1026/product/media/images/prod/SPM/PIM/20231101/13/917bdc17-d6f2-3359-92e4-797c4d0c2c12/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/16034f6d-9cc3-3664-b82b-764cc0ce68a4/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1028/product/media/images/prod/SPM/PIM/20231101/13/421ba72c-f5c5-308d-ad94-4635c1bb6494/1_org_zoom.jpg', 'https:/",""anocin Melatonin 60 Passiflora Vitaminb6 Ve Limon Otu Melatoninn Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",451967505,8680157583810,Brand,anocin,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505,Offer,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505,TRY,174,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.3,796,533,"2023-12-13 14:14:07",vitamin-x-c105087
3182,https://schema.org/,Product,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505#baseproduct,"anocin Melatonin 60 Passiflora Vitaminb6 Ve Limon Otu Melatoninn Tablet","https://cdn.dsmcdn.com/ty1026/product/media/images/prod/SPM/PIM/20231101/13/917bdc17-d6f2-3359-92e4-797c4d0c2c12/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1027/product/media/images/prod/SPM/PIM/20231101/13/16034f6d-9cc3-3664-b82b-764cc0ce68a4/1_org_zoom.jpg', 'https://cdn.dsmcdn.com/ty1028/product/media/images/prod/SPM/PIM/20231101/13/421ba72c-f5c5-308d-ad94-4635c1bb6494/1_org_zoom.jpg', 'https:/",""anocin Melatonin 60 Passiflora Vitaminb6 Ve Limon Otu Melatoninn Tablet yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın."",451967505,8680157583810,Brand,anocin,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505,Offer,https://www.trendyol.com/anocin/melatonin-60-passiflora-vitaminb6-ve-limon-otu-melatoninn-tablet-p-451967505,TRY,174,https://schema.org/NewCondition,https://schema.org/InStock,AggregateRating,4.3,796,533,"2023-12-13 14:14:07",vitamin-x-c105087
